URL,Price,Address,Area,Rooms,Baths,Lat,Lon
https://aqarmap.com.eg/ar/listing/6545702-for-sale-cairo-al-oubour-el-hay-el-sades-imam-abo-hanifa-el-noaman-st/,"5,300,000 جنيه",القاهرة الكبرى  /  شارع الامام ابو حنيفة النعمان,200 متر²,N/A,N/A,30.225848,31.459351
https://aqarmap.com.eg/ar/listing/6545391-projects-the-view/,"27,595,000 جنيه",القاهرة الكبرى  /  كمبوند ذا فيو - ذا واترواي,196 متر²,N/A,N/A,30.019174,31.512687
https://aqarmap.com.eg/ar/listing/6545339-projects-jazebeya/,"10,164,000 جنيه",القاهرة الكبرى  /  كمبوند جاذبية - اب وايد,132 متر²,2,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6535192-for-sale-cairo-new-cairo-compounds-fifth-square/,"9,329,397 جنيه",القاهرة الكبرى  /  كمبوند فيفث سكوير - المراسم,132 متر²,N/A,N/A,30.054831,31.530762
https://aqarmap.com.eg/ar/listing/6545541-projects-waterfront/,"11,928,000 جنيه",الاسكندرية  /  كمبوند واترفرونت - سيف جروب,142 متر²,N/A,N/A,31.169284,29.921747
https://aqarmap.com.eg/ar/listing/6545423-projects-the-view/,"68,737,000 جنيه",القاهرة الكبرى  /  كمبوند ذا فيو - ذا واترواي,422 متر²,N/A,N/A,30.019174,31.512687
https://aqarmap.com.eg/ar/listing/6545298-projects-jazebeya/,"13,770,600 جنيه",القاهرة الكبرى  /  كمبوند جاذبية - اب وايد,177 متر²,3,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6545401-projects-the-view/,"27,562,000 جنيه",القاهرة الكبرى  /  كمبوند ذا فيو - ذا واترواي,205 متر²,N/A,N/A,30.019174,31.512687
https://aqarmap.com.eg/ar/listing/6545258-projects-jazebeya/,"5,594,400 جنيه",القاهرة الكبرى  /  كمبوند جاذبية - اب وايد,72 متر²,1,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6545366-projects-the-view/,"24,010,000 جنيه",القاهرة الكبرى  /  كمبوند ذا فيو - ذا واترواي,156 متر²,N/A,N/A,30.019174,31.512687
https://aqarmap.com.eg/ar/listing/6545342-projects-jazebeya/,"10,410,800 جنيه",القاهرة الكبرى  /  كمبوند جاذبية - اب وايد,136 متر²,2,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6545406-projects-the-view/,"35,607,000 جنيه",القاهرة الكبرى  /  كمبوند ذا فيو - ذا واترواي,220 متر²,N/A,N/A,30.019174,31.512687
https://aqarmap.com.eg/ar/listing/6545498-projects-jazebeya/,"14,764,800 جنيه",القاهرة الكبرى  /  كمبوند جاذبية - اب وايد,192 متر²,3,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6545408-projects-the-view/,"35,180,000 جنيه",القاهرة الكبرى  /  كمبوند ذا فيو - ذا واترواي,223 متر²,N/A,N/A,30.019174,31.512687
https://aqarmap.com.eg/ar/listing/6545254-projects-jazebeya/,"5,506,050 جنيه",القاهرة الكبرى  /  كمبوند جاذبية - اب وايد,71 متر²,1,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6545380-projects-the-view/,"22,676,000 جنيه",القاهرة الكبرى  /  كمبوند ذا فيو - ذا واترواي,168 متر²,N/A,N/A,30.019174,31.512687
https://aqarmap.com.eg/ar/listing/6545333-projects-jazebeya/,"13,370,000 جنيه",القاهرة الكبرى  /  كمبوند جاذبية - اب وايد,175 متر²,3,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6545384-projects-the-view/,"28,550,000 جنيه",القاهرة الكبرى  /  كمبوند ذا فيو - ذا واترواي,177 متر²,N/A,N/A,30.019174,31.512687
https://aqarmap.com.eg/ar/listing/6545368-projects-the-view/,"24,631,000 جنيه",القاهرة الكبرى  /  كمبوند ذا فيو - ذا واترواي,157 متر²,N/A,N/A,30.019174,31.512687
https://aqarmap.com.eg/ar/listing/6545392-projects-the-view/,"26,524,000 جنيه",القاهرة الكبرى  /  كمبوند ذا فيو - ذا واترواي,198 متر²,N/A,N/A,30.019174,31.512687
https://aqarmap.com.eg/ar/listing/6545347-projects-jazebeya/,"10,576,400 جنيه",القاهرة الكبرى  /  كمبوند جاذبية - اب وايد,137 متر²,2,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6546813-for-sale-cairo-heliopolis-shareaa-el-nozha/,"4,700,000 جنيه",القاهرة الكبرى  /  شارع النزهة,160 متر²,N/A,N/A,30.092861,31.333008
https://aqarmap.com.eg/ar/listing/6545412-projects-the-view/,"33,712,000 جنيه",القاهرة الكبرى  /  كمبوند ذا فيو - ذا واترواي,232 متر²,N/A,N/A,30.019174,31.512687
https://aqarmap.com.eg/ar/listing/6545263-projects-jazebeya/,"6,367,300 جنيه",القاهرة الكبرى  /  كمبوند جاذبية - اب وايد,82 متر²,1,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6545420-projects-the-view/,"43,154,000 جنيه",القاهرة الكبرى  /  كمبوند ذا فيو - ذا واترواي,273 متر²,N/A,N/A,30.019174,31.512687
https://aqarmap.com.eg/ar/listing/6545288-projects-jazebeya/,"22,085,700 جنيه",القاهرة الكبرى  /  كمبوند جاذبية - اب وايد,273 متر²,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6545407-projects-the-view/,"32,766,000 جنيه",القاهرة الكبرى  /  كمبوند ذا فيو - ذا واترواي,221 متر²,N/A,N/A,30.019174,31.512687
https://aqarmap.com.eg/ar/listing/6545446-projects-jazebeya/,"12,353,500 جنيه",القاهرة الكبرى  /  كمبوند جاذبية - اب وايد,155 متر²,2,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6545410-projects-the-view/,"30,068,000 جنيه",القاهرة الكبرى  /  كمبوند ذا فيو - ذا واترواي,224 متر²,N/A,N/A,30.019174,31.512687
https://aqarmap.com.eg/ar/listing/6545548-projects-jazebeya/,"10,241,000 جنيه",القاهرة الكبرى  /  كمبوند جاذبية - اب وايد,133 متر²,2,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6545367-projects-the-view/,"25,572,000 جنيه",القاهرة الكبرى  /  كمبوند ذا فيو - ذا واترواي,156 متر²,N/A,N/A,30.019174,31.512687
https://aqarmap.com.eg/ar/listing/6545290-projects-jazebeya/,"14,611,200 جنيه",القاهرة الكبرى  /  كمبوند جاذبية - اب وايد,192 متر²,3,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6545382-projects-the-view/,"22,940,000 جنيه",القاهرة الكبرى  /  كمبوند ذا فيو - ذا واترواي,170 متر²,N/A,N/A,30.019174,31.512687
https://aqarmap.com.eg/ar/listing/6545334-projects-jazebeya/,"13,615,000 جنيه",القاهرة الكبرى  /  كمبوند جاذبية - اب وايد,175 متر²,3,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6545369-projects-the-view/,"23,745,000 جنيه",القاهرة الكبرى  /  كمبوند ذا فيو - ذا واترواي,158 متر²,N/A,N/A,30.019174,31.512687
https://aqarmap.com.eg/ar/listing/6545319-projects-jazebeya/,"8,169,000 جنيه",القاهرة الكبرى  /  كمبوند جاذبية - اب وايد,105 متر²,1,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6545393-projects-the-view/,"26,636,000 جنيه",القاهرة الكبرى  /  كمبوند ذا فيو - ذا واترواي,198 متر²,N/A,N/A,30.019174,31.512687
https://aqarmap.com.eg/ar/listing/6545435-projects-o-nine/,"6,100,000 جنيه",القاهرة الكبرى  /  كمبوند أو ناين - ميقات,119 متر²,2,N/A,29.96,30.929
https://aqarmap.com.eg/ar/listing/6546617-projects-sun-captial/,"7,035,000 جنيه",القاهرة الكبرى  /  كمبوند صن كابيتال - ارابيا,110 متر²,2,N/A,29.9353,31.089859
https://aqarmap.com.eg/ar/listing/6545393-projects-the-view/,"26,636,000 جنيه",القاهرة الكبرى  /  كمبوند ذا فيو - ذا واترواي,198 متر²,N/A,N/A,30.019174,31.512687
https://aqarmap.com.eg/ar/listing/6545435-projects-o-nine/,"6,100,000 جنيه",القاهرة الكبرى  /  كمبوند أو ناين - ميقات,119 متر²,2,N/A,29.96,30.929
https://aqarmap.com.eg/ar/listing/6540236-for-sale-cairo-new-cairo-compounds-kmbwnd-dh-brwks-bry-llttwyr-l-qry/,"5,231,000 جنيه",القاهرة الكبرى  /  كمبوند ذا بروكس - بايونيرز,99 متر²,2,1,29.988245,31.365967
https://aqarmap.com.eg/ar/listing/6542887-for-sale-red-sea-el-ahyaa/,"1,551,000 جنيه",البحر الأحمر  /  الاحياء,47 متر²,1,1,27.249746,33.826904
https://aqarmap.com.eg/ar/listing/6538622-for-sale-alexandria-smouha-Muruj/,"11,450,000 جنيه",الاسكندرية  /  مروج,163 متر²,3,1,31.208103,29.96521
https://aqarmap.com.eg/ar/listing/6543435-for-sale-cairo-el-sheikh-zayed-city-compounds-zyd-wr-llttwyr/,"15,000,000 جنيه",القاهرة الكبرى  /  كمبوند زيد الشيخ زايد - اورا,166 متر²,3,3,30.045321,31.019897
https://aqarmap.com.eg/ar/listing/6542634-for-sale-cairo-new-cairo-compounds-sarai-elan-sarai-compound/,"6,250,000 جنيه",القاهرة الكبرى  /  ايلان - كمبوند سراي,142 متر²,3,3,30.102366,31.695557
https://aqarmap.com.eg/ar/listing/6540566-for-sale-cairo-el-sheikh-zayed-city-compounds-coy-compound-voya/,"5,760,000 جنيه",القاهرة الكبرى  /  كمبوند كوي - فويا ,128 متر²,3,2,30.054831,31.003418
https://aqarmap.com.eg/ar/listing/6541450-for-sale-cairo-faisal-shareaa-el-malek-fasel/,"1,665,000 جنيه",القاهرة الكبرى  /  شارع الملك فيصل,140 متر²,3,1,30.016787,31.184692
https://aqarmap.com.eg/ar/listing/6540744-for-sale-cairo-el-sheikh-zayed-city-compounds-el-khamayel/,"5,800,000 جنيه",القاهرة الكبرى  /  الخمائل,185 متر²,3,3,30.035811,31.025391
https://aqarmap.com.eg/ar/listing/6546617-projects-sun-captial/,"7,035,000 جنيه",القاهرة الكبرى  /  كمبوند صن كابيتال - ارابيا,110 متر²,2,N/A,29.9353,31.089859
https://aqarmap.com.eg/ar/listing/6542801-for-sale-red-sea-el-ahyaa/,"2,713,500 جنيه",البحر الأحمر  /  الاحياء,81 متر²,2,1,27.249746,33.826904
https://aqarmap.com.eg/ar/listing/6540878-for-sale-cairo-el-sheikh-zayed-city-el-hay-el-hady-ashaer-area-2-street-31/,"5,500,000 جنيه",القاهرة الكبرى  /  شارع 31,260 متر²,3,2,30.054831,30.970459
https://aqarmap.com.eg/ar/listing/6543340-for-sale-red-sea-el-ahyaa/,"1,598,000 جنيه",البحر الأحمر  /  الاحياء,47 متر²,1,1,27.249746,33.826904
https://aqarmap.com.eg/ar/listing/6542623-for-sale-red-sea-el-ahyaa/,"1,645,000 جنيه",البحر الأحمر  /  الاحياء,47 متر²,1,1,27.249746,33.826904
https://aqarmap.com.eg/ar/listing/6543288-for-sale-red-sea-el-ahyaa/,"1,551,000 جنيه",البحر الأحمر  /  الاحياء,47 متر²,1,1,27.249746,33.826904
https://aqarmap.com.eg/ar/listing/6222574-for-sale-red-sea-hurghada-resorts-mntj-mjr-brym-llttwyr/,"3,908,300 جنيه",البحر الأحمر  /  منتجع ماجرا - برايم,68 متر²,1,1,27.249746,33.826904
https://aqarmap.com.eg/ar/listing/6543302-for-sale-red-sea-el-ahyaa/,"1,485,000 جنيه",البحر الأحمر  /  الاحياء,45 متر²,1,1,27.249746,33.826904
https://aqarmap.com.eg/ar/listing/6542496-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"4,849,898 جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور ,106 متر²,2,1,27.210671,33.832397
https://aqarmap.com.eg/ar/listing/6543121-for-sale-red-sea-el-ahyaa/,"2,340,000 جنيه",البحر الأحمر  /  الاحياء,65 متر²,1,1,27.249746,33.826904
https://aqarmap.com.eg/ar/listing/6536394-for-sale-cairo-new-cairo-compounds-sarai-elan-sarai-compound/,"3,911,000 جنيه",القاهرة الكبرى  /  ايلان - كمبوند سراي,57 متر²,1,1,30.102366,31.695557
https://aqarmap.com.eg/ar/listing/6541247-for-sale-cairo-new-cairo-compounds-villette-kmbwnd-sky-kwndwz-swdyk-villette/,"23,000,000 جنيه",القاهرة الكبرى  /  كمبوند سكاي كوندوز - فيليت,286 متر²,5,4,30.026299,31.541748
https://aqarmap.com.eg/ar/listing/6540754-for-sale-cairo-el-sheikh-zayed-city-compounds-jn-zyd/,"4,450,000 جنيه",القاهرة الكبرى  /  جنة زايد,100 متر²,2,1,30.045321,30.975952
https://aqarmap.com.eg/ar/listing/6542481-for-sale-red-sea-el-ahyaa/,"1,530,000 جنيه",البحر الأحمر  /  الاحياء,45 متر²,1,1,27.249746,33.826904
https://aqarmap.com.eg/ar/listing/6540374-for-sale-cairo-new-cairo-compounds-sarai-cavana-springs-carai/,"4,000,000 جنيه",القاهرة الكبرى  /  كافانا سبرينجز - كمبوند سراي,55 متر²,1,1,30.092861,31.70105
https://aqarmap.com.eg/ar/listing/6543399-for-sale-cairo-el-sheikh-zayed-city-compounds-kmbwnd-fyldj-wyst-dr-llttwyr/,"10,800,000 جنيه",القاهرة الكبرى  /  كمبوند فيلدج ويست - درة,149 متر²,3,2,30.045321,31.019897
https://aqarmap.com.eg/ar/listing/6543054-for-sale-cairo-el-sheikh-zayed-city-compounds-jn-2/,"5,300,000 جنيه",القاهرة الكبرى  /  جنة 2,140 متر²,3,3,30.054831,31.019897
https://aqarmap.com.eg/ar/listing/6540682-for-sale-cairo-6th-of-october-hadaeq-october-tryq-hmd-zwyl/,"3,488,000 جنيه",القاهرة الكبرى  /  طريق احمد زويل,109 متر²,2,2,29.950175,31.052856
https://aqarmap.com.eg/ar/listing/6542613-for-sale-cairo-new-cairo-compounds-mwntn-fyw-y-syty-club-park-mountain-view-icity/,"10,500,000 جنيه",القاهرة الكبرى  /  كلوب بارك - كمبوند ماونتن فيو أي سيتي,185 متر²,4,4,30.083355,31.569214
https://aqarmap.com.eg/ar/listing/6543346-for-sale-cairo-new-cairo-compounds-blm-hylz-nyw-kyrw/,"12,145,000 جنيه",القاهرة الكبرى  /  بالم هيلز نيو كايرو - PHNC ,128 متر²,2,3,30.06434,31.591187
https://aqarmap.com.eg/ar/listing/6542009-projects-il-mondo-mall/,"12,075,000 جنيه",القاهرة الكبرى  /  الموندو مول - رمال,230 متر²,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6543012-for-sale-cairo-new-cairo-compounds-mwntn-fyw-y-syty-club-park-mountain-view-icity/,"8,200,000 جنيه",القاهرة الكبرى  /  كلوب بارك - كمبوند ماونتن فيو أي سيتي,235 متر²,N/A,N/A,30.083355,31.569214
https://aqarmap.com.eg/ar/listing/6542779-for-sale-red-sea-el-ahyaa/,"1,598,000 جنيه",البحر الأحمر  /  الاحياء,47 متر²,1,1,27.249746,33.826904
https://aqarmap.com.eg/ar/listing/6543187-for-sale-cairo-new-cairo-compounds-mwntn-fyw-y-syty-club-park-mountain-view-icity/,"19,390,000 جنيه",القاهرة الكبرى  /  كلوب بارك - كمبوند ماونتن فيو أي سيتي,155 متر²,3,2,30.083355,31.569214
https://aqarmap.com.eg/ar/listing/6542017-projects-il-mondo-mall/,"11,070,000 جنيه",القاهرة الكبرى  /  الموندو مول - رمال,246 متر²,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6543350-for-sale-red-sea-el-ahyaa/,"2,210,000 جنيه",البحر الأحمر  /  الاحياء,65 متر²,1,1,27.249746,33.826904
https://aqarmap.com.eg/ar/listing/6542936-for-sale-cairo-new-cairo-compounds-mwntn-fyw-y-syty-club-park-mountain-view-icity/,"15,133,000 جنيه",القاهرة الكبرى  /  كلوب بارك - كمبوند ماونتن فيو أي سيتي,140 متر²,3,2,30.083355,31.569214
https://aqarmap.com.eg/ar/listing/6541960-projects-il-mondo-mall/,"10,902,500 جنيه",القاهرة الكبرى  /  الموندو مول - رمال,176 متر²,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6543244-for-sale-red-sea-kwrnysh-lgrdq/,"5,050,000 جنيه",البحر الأحمر  /  كورنيش الغردقة,101 متر²,2,1,27.2009,33.837891
https://aqarmap.com.eg/ar/listing/6543112-for-sale-cairo-new-cairo-compounds-mwntn-fyw-y-syty-club-park-mountain-view-icity/,"19,666,000 جنيه",القاهرة الكبرى  /  كلوب بارك - كمبوند ماونتن فيو أي سيتي,160 متر²,N/A,N/A,30.083355,31.569214
https://aqarmap.com.eg/ar/listing/6537988-for-sale-cairo-new-cairo-compounds-sarai-elan-sarai-compound/,"8,500,000 جنيه",القاهرة الكبرى  /  ايلان - كمبوند سراي,128 متر²,3,3,30.102366,31.695557
https://aqarmap.com.eg/ar/listing/6540269-for-sale-cairo-new-cairo-madinaty-sixth-zone-buildings-madinaty-b-6/,"4,000,000 جنيه",القاهرة الكبرى  /  مدينتي - بي 6,88 متر²,2,1,30.083355,31.640625
https://aqarmap.com.eg/ar/listing/6543370-for-sale-cairo-el-sheikh-zayed-city-compounds-kmbwnd-fyldj-wyst-dr-llttwyr/,"5,000,000 جنيه",القاهرة الكبرى  /  كمبوند فيلدج ويست - درة,75 متر²,1,2,30.045321,31.019897
https://aqarmap.com.eg/ar/listing/6543729-for-sale-alexandria-el-montazah-compounds-in-el-montazah-cecilia-compound/,"2,200,000 جنيه",الاسكندرية  /  كمبوند سيسيليا,175 متر²,3,1,31.273856,30.020142
https://aqarmap.com.eg/ar/listing/6541934-projects-il-mondo-mall/,"2,713,500 جنيه",القاهرة الكبرى  /  الموندو مول - رمال,81 متر²,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6541538-for-sale-cairo-el-haram-el-talbya-tersa-st/,"1,150,000 جنيه",القاهرة الكبرى  /  شارع ترسا,100 متر²,2,1,29.99776,31.168213
https://aqarmap.com.eg/ar/listing/6538156-for-sale-cairo-el-sheikh-zayed-city-compounds-civ-west-compound-civilia/,"6,600,000 جنيه",القاهرة الكبرى  /  كمبوند سيف ويست - سيفيليا,177 متر²,2,2,30.06434,31.003418
https://aqarmap.com.eg/ar/listing/6539907-for-sale-cairo-nasr-city-makram-ebeid/,"5,250,000 جنيه",القاهرة الكبرى  /  شارع مكرم عبيد,250 متر²,3,2,30.054831,31.338501
https://aqarmap.com.eg/ar/listing/6540407-projects-rovan-city/,"5,483,333 جنيه",القاهرة الكبرى  /  روفان سيتي - ايجي بلان,105 متر²,2,N/A,30.08,30.889
https://aqarmap.com.eg/ar/listing/6539179-for-sale-cairo-new-cairo-compounds-blm-hylz-nyw-kyrw/,"14,370,000 جنيه",القاهرة الكبرى  /  بالم هيلز نيو كايرو - PHNC ,172 متر²,5,4,30.06434,31.591187
https://aqarmap.com.eg/ar/listing/6541938-projects-il-mondo-mall/,"2,914,500 جنيه",القاهرة الكبرى  /  الموندو مول - رمال,87 متر²,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6544864-projects-calm-residence/,"7,020,000 جنيه",القاهرة الكبرى  /  كالم ريزيدنس - دي سي ام,180 متر²,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6538745-for-sale-cairo-new-cairo-lmstqbl-syty-compounds-monark-compound-royal/,"6,415,000 جنيه",القاهرة الكبرى  /  مونارك ريزيدنس - رويال,160 متر²,3,3,30.083355,31.552734
https://aqarmap.com.eg/ar/listing/6542004-projects-il-mondo-mall/,"11,865,000 جنيه",القاهرة الكبرى  /  الموندو مول - رمال,226 متر²,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6544859-projects-calm-residence/,"7,515,000 جنيه",القاهرة الكبرى  /  كالم ريزيدنس - دي سي ام,167 متر²,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6538030-for-sale-cairo-new-cairo-compounds-sarai-elan-sarai-compound/,"7,700,000 جنيه",القاهرة الكبرى  /  ايلان - كمبوند سراي,102 متر²,2,2,30.102366,31.695557
https://aqarmap.com.eg/ar/listing/6541940-projects-il-mondo-mall/,"4,020,000 جنيه",القاهرة الكبرى  /  الموندو مول - رمال,120 متر²,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6541992-projects-il-mondo-mall/,"10,762,500 جنيه",القاهرة الكبرى  /  الموندو مول - رمال,205 متر²,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6541953-projects-il-mondo-mall/,"9,231,167 جنيه",القاهرة الكبرى  /  الموندو مول - رمال,164 متر²,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6541898-projects-bema-mall/,"3,003,000 جنيه",القاهرة الكبرى  /  بيما مول - كونتراك,110 متر²,3,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6543302-for-sale-red-sea-el-ahyaa/,"1,485,000 جنيه",البحر الأحمر  /  الاحياء,45 متر²,1,1,27.249746,33.826904
https://aqarmap.com.eg/ar/listing/6543346-for-sale-cairo-new-cairo-compounds-blm-hylz-nyw-kyrw/,"12,145,000 جنيه",القاهرة الكبرى  /  بالم هيلز نيو كايرو - PHNC ,128 متر²,2,3,30.06434,31.591187
https://aqarmap.com.eg/ar/listing/6542613-for-sale-cairo-new-cairo-compounds-mwntn-fyw-y-syty-club-park-mountain-view-icity/,"10,500,000 جنيه",القاهرة الكبرى  /  كلوب بارك - كمبوند ماونتن فيو أي سيتي,185 متر²,4,4,30.083355,31.569214
https://aqarmap.com.eg/ar/listing/6541934-projects-il-mondo-mall/,"2,713,500 جنيه",القاهرة الكبرى  /  الموندو مول - رمال,81 متر²,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6543370-for-sale-cairo-el-sheikh-zayed-city-compounds-kmbwnd-fyldj-wyst-dr-llttwyr/,"5,000,000 جنيه",القاهرة الكبرى  /  كمبوند فيلدج ويست - درة,75 متر²,1,2,30.045321,31.019897
https://aqarmap.com.eg/ar/listing/6540269-for-sale-cairo-new-cairo-madinaty-sixth-zone-buildings-madinaty-b-6/,"4,000,000 جنيه",القاهرة الكبرى  /  مدينتي - بي 6,88 متر²,2,1,30.083355,31.640625
https://aqarmap.com.eg/ar/listing/6543729-for-sale-alexandria-el-montazah-compounds-in-el-montazah-cecilia-compound/,"2,200,000 جنيه",الاسكندرية  /  كمبوند سيسيليا,175 متر²,3,1,31.273856,30.020142
https://aqarmap.com.eg/ar/listing/6540236-for-sale-cairo-new-cairo-compounds-kmbwnd-dh-brwks-bry-llttwyr-l-qry/,"5,231,000 جنيه",القاهرة الكبرى  /  كمبوند ذا بروكس - بايونيرز,99 متر²,2,1,29.988245,31.365967
https://aqarmap.com.eg/ar/listing/6540878-for-sale-cairo-el-sheikh-zayed-city-el-hay-el-hady-ashaer-area-2-street-31/,"5,500,000 جنيه",القاهرة الكبرى  /  شارع 31,260 متر²,3,2,30.054831,30.970459
https://aqarmap.com.eg/ar/listing/6543012-for-sale-cairo-new-cairo-compounds-mwntn-fyw-y-syty-club-park-mountain-view-icity/,"8,200,000 جنيه",القاهرة الكبرى  /  كلوب بارك - كمبوند ماونتن فيو أي سيتي,235 متر²,N/A,N/A,30.083355,31.569214
https://aqarmap.com.eg/ar/listing/6540566-for-sale-cairo-el-sheikh-zayed-city-compounds-coy-compound-voya/,"5,760,000 جنيه",القاهرة الكبرى  /  كمبوند كوي - فويا ,128 متر²,3,2,30.054831,31.003418
https://aqarmap.com.eg/ar/listing/6542801-for-sale-red-sea-el-ahyaa/,"2,713,500 جنيه",البحر الأحمر  /  الاحياء,81 متر²,2,1,27.249746,33.826904
https://aqarmap.com.eg/ar/listing/6537988-for-sale-cairo-new-cairo-compounds-sarai-elan-sarai-compound/,"8,500,000 جنيه",القاهرة الكبرى  /  ايلان - كمبوند سراي,128 متر²,3,3,30.102366,31.695557
https://aqarmap.com.eg/ar/listing/6542634-for-sale-cairo-new-cairo-compounds-sarai-elan-sarai-compound/,"6,250,000 جنيه",القاهرة الكبرى  /  ايلان - كمبوند سراي,142 متر²,3,3,30.102366,31.695557
https://aqarmap.com.eg/ar/listing/6542009-projects-il-mondo-mall/,"12,075,000 جنيه",القاهرة الكبرى  /  الموندو مول - رمال,230 متر²,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6542623-for-sale-red-sea-el-ahyaa/,"1,645,000 جنيه",البحر الأحمر  /  الاحياء,47 متر²,1,1,27.249746,33.826904
https://aqarmap.com.eg/ar/listing/6538030-for-sale-cairo-new-cairo-compounds-sarai-elan-sarai-compound/,"7,700,000 جنيه",القاهرة الكبرى  /  ايلان - كمبوند سراي,102 متر²,2,2,30.102366,31.695557
https://aqarmap.com.eg/ar/listing/6543340-for-sale-red-sea-el-ahyaa/,"1,598,000 جنيه",البحر الأحمر  /  الاحياء,47 متر²,1,1,27.249746,33.826904
https://aqarmap.com.eg/ar/listing/6542887-for-sale-red-sea-el-ahyaa/,"1,551,000 جنيه",البحر الأحمر  /  الاحياء,47 متر²,1,1,27.249746,33.826904
https://aqarmap.com.eg/ar/listing/6542496-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"4,849,898 جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور ,106 متر²,2,1,27.210671,33.832397
https://aqarmap.com.eg/ar/listing/6541938-projects-il-mondo-mall/,"2,914,500 جنيه",القاهرة الكبرى  /  الموندو مول - رمال,87 متر²,N/A,N/A,N/A,N/A
https://aqarmap.com.eg/ar/listing/6539179-for-sale-cairo-new-cairo-compounds-blm-hylz-nyw-kyrw/,"14,370,000 جنيه",القاهرة الكبرى  /  بالم هيلز نيو كايرو - PHNC ,172 متر²,5,4,30.06434,31.591187
https://aqarmap.com.eg/ar/listing/6540615-for-sale-cairo-6th-of-october-south-wahat/,"3,734,000 جنيه",القاهرة الكبرى  /  جنوب الواحات,121 متر²,3,2,29.912091,30.997925
https://aqarmap.com.eg/ar/listing/6542593-for-sale-cairo-new-administrative-capital-r7-kmbwnd-ryfn-lt-myr-l-rby-llttwyr/,"5,601,000 جنيه",القاهرة الكبرى  /  كمبوند ريفان - التعمير العربية,65 متر²,1,1,29.959694,31.717529
https://aqarmap.com.eg/ar/listing/6542904-for-sale-red-sea-hurghada-resorts-iconic-resort-emperor/,"4,906,107 جنيه",البحر الأحمر  /  منتجع ايكونك - امبرور ,96 متر²,2,1,27.210671,33.832397
https://aqarmap.com.eg/ar/listing/6539880-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr/,"3,400,000 جنيه",القاهرة الكبرى  /  كمبوند في حدائق أكتوبر,94 متر²,2,1,29.902567,31.063843
https://aqarmap.com.eg/ar/listing/6540092-for-sale-cairo-6th-of-october-hadaeq-october-kmbwnd-fy-hdyq-ktwbr/,"3,670,000 جنيه",القاهرة الكبرى  /  كمبوند في حدائق أكتوبر,103 متر²,2,2,29.902567,31.063843
https://aqarmap.com.eg/ar/listing/6542817-for-sale-cairo-new-cairo-compounds-mwntn-fyw-y-syty-club-park-mountain-view-icity/,"5,700,000 جنيه",القاهرة الكبرى  /  كلوب بارك - كمبوند ماونتن فيو أي سيتي,135 متر²,2,2,30.083355,31.569214
https://aqarmap.com.eg/ar/listing/6542567-for-sale-cairo-el-sheikh-zayed-city-compounds-dh-drys/,"7,900,000 جنيه",القاهرة الكبرى  /  كمبوند ذا أدريس - درة,134 متر²,3,2,30.045321,30.975952
https://aqarmap.com.eg/ar/listing/6543498-for-sale-cairo-6th-of-october-el-hay-el-motamyz-el-motamayez-neighborhood-abd-el-moneim-riad-st/,"5,000,000 جنيه",القاهرة الكبرى  /  شارع عبد المنعم رياض,170 متر²,3,2,29.988245,30.981445
